Script started on Sat 21 May 2016 06:05:28 PM MST
picocom v1.7

port is        : /dev/ttyUSB0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,

Terminal ready
/0/id?
{"id":{"name":"Adc"}}
/0/analog? 5,6,7
{"ADC5":"0.00","PV_IN":"6.34","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"6.34","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"6.14","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"5.67","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"5.17","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"4.68","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"4.16","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"3.69","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"3.25","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"2.81","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"2.44","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"2.08","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"1.74","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"1.46","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"1.22","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"1.01","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.83","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.73","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.65","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.62","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.60","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.57","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.57","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.57","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
{"ADC5":"0.00","PV_IN":"0.55","PWR":"6.52"}
